politician/institution,date,answer,pct_estimate,lo,hi
Congress,2024-03-07,Approve,21.565725972851943,14.728567127724387,28.402884817979498
Congress,2024-03-07,Disapprove,64.53421344502378,56.99474375660924,72.07368313343832
Congress,2024-03-06,Approve,21.64934085650831,14.804994207035419,28.4936875059812
Congress,2024-03-06,Disapprove,64.53447053123541,56.99497774535676,72.07396331711406
Congress,2024-03-05,Approve,20.84871460412112,14.039898652899701,27.65753055534254
Congress,2024-03-05,Disapprove,67.27559857361634,59.71577082745928,74.83542631977339
Congress,2024-03-04,Approve,21.711114298937645,14.869493385325251,28.55273521255004
Congress,2024-03-04,Disapprove,67.50990457699187,59.854433625230506,75.16537552875324
Congress,2024-03-03,Approve,21.711164793175463,14.86880211234407,28.553527474006856
Congress,2024-03-03,Disapprove,67.53134945269814,59.88850976616137,75.17418913923491
Congress,2024-03-02,Approve,21.5551175386102,14.765572769306868,28.344662307913534
Congress,2024-03-02,Disapprove,67.50907316864854,59.81427822050453,75.20386811679255
Congress,2024-03-01,Approve,21.555117538610197,14.765572769306864,28.34466230791353
Congress,2024-03-01,Disapprove,67.50907316864854,59.81427822050453,75.20386811679255
Congress,2024-02-29,Approve,21.555117566019103,14.765572792106209,28.344662339931997
Congress,2024-02-29,Disapprove,67.50907301209048,59.81427810439899,75.20386791978197
Congress,2024-02-28,Approve,22.5031029211014,15.735555495476884,29.27065034672592
Congress,2024-02-28,Disapprove,64.56793929729517,57.003971818868834,72.1319067757215
Congress,2024-02-27,Approve,22.503071308274397,15.735504737368153,29.27063787918064
Congress,2024-02-27,Disapprove,64.5679468253378,57.003983622628624,72.13191002804697
Congress,2024-02-26,Approve,24.09732464453359,17.350481945308594,30.844167343758585
Congress,2024-02-26,Disapprove,64.95387409905473,57.017741497673775,72.89000670043568
Congress,2024-02-25,Approve,24.060786598917517,17.336358941321706,30.785214256513328
Congress,2024-02-25,Disapprove,64.94961405630016,57.308432992534186,72.59079512006613
Congress,2024-02-24,Approve,23.34523475009378,16.66041489183764,30.03005460834992
Congress,2024-02-24,Disapprove,65.91306553500584,58.140091378360516,73.68603969165116
Congress,2024-02-23,Approve,23.345233636036482,16.660414263241627,30.030053008831338
Congress,2024-02-23,Disapprove,65.91306559862412,58.14009144604125,73.68603975120698
Congress,2024-02-22,Approve,23.475433788552806,16.737420488451463,30.21344708865415
Congress,2024-02-22,Disapprove,64.01977527254031,56.26363258120057,71.77591796388006
Congress,2024-02-21,Approve,24.117820128849537,17.411991027970775,30.8236492297283
Congress,2024-02-21,Disapprove,63.84231824649903,56.24144196242683,71.44319453057123
Congress,2024-02-20,Approve,22.740524670324483,16.072056220257725,29.40899312039124
Congress,2024-02-20,Disapprove,65.21649681502488,57.56010742929381,72.87288620075596
Congress,2024-02-19,Approve,22.740524670324483,16.072056220257725,29.40899312039124
Congress,2024-02-19,Disapprove,65.21649681502487,57.560107429293794,72.87288620075594
Congress,2024-02-18,Approve,22.544286254565392,15.949001125044653,29.139571384086132
Congress,2024-02-18,Disapprove,65.03949393589733,57.2939214539343,72.78506641786035
Congress,2024-02-17,Approve,22.656718537893063,16.025144874964717,29.28829220082141
Congress,2024-02-17,Disapprove,65.1367386867949,57.502008936074,72.7714684375158
Congress,2024-02-16,Approve,22.656718537893063,16.025144874964717,29.28829220082141
Congress,2024-02-16,Disapprove,65.1367386867949,57.502008936074,72.7714684375158
Congress,2024-02-15,Approve,22.52027990679689,15.8479390053899,29.19262080820388
Congress,2024-02-15,Disapprove,67.08521606121214,58.96142769757985,75.20900442484442
Congress,2024-02-14,Approve,24.402620887018287,17.748572813755985,31.05666896028059
Congress,2024-02-14,Disapprove,64.52739088692422,56.41010108193304,72.64468069191541
Congress,2024-02-13,Approve,24.318260258098242,17.68403195531168,30.952488560884802
Congress,2024-02-13,Disapprove,64.72281953912955,56.30592218919123,73.13971688906787
Congress,2024-02-12,Approve,24.07803887832378,17.491168065488804,30.66490969115876
Congress,2024-02-12,Disapprove,65.43759273570116,56.995684917561796,73.87950055384051
Congress,2024-02-11,Approve,24.07803887832378,17.491168065488804,30.66490969115876
Congress,2024-02-11,Disapprove,65.43759273570116,56.995684917561796,73.87950055384051
Congress,2024-02-10,Approve,24.062224829838996,17.37472266128348,30.74972699839451
Congress,2024-02-10,Disapprove,65.62003627362814,57.419874926938746,73.82019762031754
Congress,2024-02-09,Approve,24.062224829838996,17.37472266128348,30.74972699839451
Congress,2024-02-09,Disapprove,65.62003627362814,57.419874926938746,73.82019762031754
Congress,2024-02-08,Approve,24.706531537209866,18.075856353082496,31.337206721337235
Congress,2024-02-08,Disapprove,65.64101653046637,57.30573229388885,73.9763007670439
Congress,2024-02-07,Approve,24.047836145208148,17.430983321135052,30.664688969281244
Congress,2024-02-07,Disapprove,65.64240984000531,57.307037477003995,73.97778220300664
Congress,2024-02-06,Approve,23.89381682684801,17.26742713766317,30.52020651603285
Congress,2024-02-06,Disapprove,66.10373186262801,57.73950517768187,74.46795854757414
Congress,2024-02-05,Approve,23.870163320659575,17.243773631474735,30.496553009844416
Congress,2024-02-05,Disapprove,66.10259359532712,57.73836691038098,74.46682028027325
Congress,2024-02-04,Approve,23.829778676127347,17.203388986942507,30.456168365312188
Congress,2024-02-04,Disapprove,66.18907284768093,57.824846162734794,74.55329953262707
Congress,2024-02-03,Approve,23.66618415381661,17.049548641412883,30.282819666220334
Congress,2024-02-03,Disapprove,66.28018782088647,58.132554368959184,74.42782127281376
Congress,2024-02-02,Approve,23.66898280576195,17.052347391980536,30.285618219543363
Congress,2024-02-02,Disapprove,66.2831841923703,58.13555073962489,74.43081764511571
Congress,2024-02-01,Approve,23.079000902682655,16.497820648050983,29.660181157314327
Congress,2024-02-01,Disapprove,65.86718363211337,57.8022759374443,73.93209132678243
Congress,2024-01-31,Approve,21.784680747457983,15.20599623212132,28.363365262794645
Congress,2024-01-31,Disapprove,66.74542364027293,58.68793910270874,74.80290817783712
Congress,2024-01-30,Approve,21.76677623965014,15.188090359969959,28.345462119330325
Congress,2024-01-30,Disapprove,66.73570140634871,58.67821745486197,74.79318535783545
Congress,2024-01-29,Approve,23.514322887055553,16.87115604632904,30.157489727782064
Congress,2024-01-29,Disapprove,66.24642009886543,58.1738654711184,74.31897472661245
Congress,2024-01-28,Approve,23.489239773406833,16.846072932680322,30.132406614133345
Congress,2024-01-28,Disapprove,66.26577501011501,58.193220382367976,74.33832963786203
Congress,2024-01-27,Approve,23.21946675412667,16.69878893455081,29.740144573702533
Congress,2024-01-27,Disapprove,66.16371147080545,58.18666223928148,74.14076070232943
Congress,2024-01-26,Approve,23.214602200369463,16.6939243807936,29.735280019945325
Congress,2024-01-26,Disapprove,66.15472869634345,58.177679464819484,74.13177792786743
Congress,2024-01-25,Approve,23.21460229474275,16.693924475166888,29.735280114318613
Congress,2024-01-25,Disapprove,66.15409471856489,58.17704548704092,74.13114395008887
Congress,2024-01-24,Approve,23.216074411379903,16.69542190119626,29.736726921563548
Congress,2024-01-24,Disapprove,66.15632741624624,58.179286663483936,74.13336816900855
Congress,2024-01-22,Approve,21.74729259852853,15.203243733523284,28.29134146353378
Congress,2024-01-22,Disapprove,65.00574730284791,57.03974324304963,72.97175136264619
Congress,2024-01-21,Approve,22.090844747775265,15.54667040942488,28.63501908612565
Congress,2024-01-21,Disapprove,64.47642246214627,56.4675350600304,72.48530986426215
Congress,2024-01-20,Approve,21.98550031268486,15.460216812306266,28.510783813063455
Congress,2024-01-20,Disapprove,64.55922257336056,56.56776767343075,72.55067747329036
Congress,2024-01-19,Approve,21.948246971785277,15.432655346808811,28.463838596761743
Congress,2024-01-19,Disapprove,64.61184952290898,56.77832088638667,72.44537815943129
Congress,2024-01-18,Approve,21.948306781223906,15.43271746444126,28.46389609800655
Congress,2024-01-18,Disapprove,64.61144201251122,56.77791429996215,72.44496972506029
Congress,2024-01-17,Approve,21.86804086857033,15.390135375781782,28.345946361358877
Congress,2024-01-17,Disapprove,65.6391565560132,57.823019371360985,73.45529374066543
Congress,2024-01-16,Approve,21.88823944135688,15.48145692915081,28.29502195356295
Congress,2024-01-16,Disapprove,65.61229141417988,57.81601790612072,73.40856492223904
Congress,2024-01-15,Approve,22.139815239644037,15.724912198224402,28.55471828106367
Congress,2024-01-15,Disapprove,65.13499704270885,57.281471028833025,72.98852305658467
Congress,2024-01-14,Approve,22.112321559688965,15.728364728325701,28.49627839105223
Congress,2024-01-14,Disapprove,64.65615531985975,56.74009917409704,72.57221146562246
Congress,2024-01-13,Approve,22.153265378520782,15.733098240303606,28.57343251673796
Congress,2024-01-13,Disapprove,64.19206326333727,56.425110918342966,71.95901560833158
Congress,2024-01-12,Approve,22.15545216684541,15.735285028628235,28.575619305062588
Congress,2024-01-12,Disapprove,64.19103460383943,56.42408225884512,71.95798694883374
Congress,2024-01-11,Approve,22.157418849806,15.737251711588824,28.577585988023174
Congress,2024-01-11,Disapprove,64.18963467225382,56.42268232725951,71.95658701724813
Congress,2024-01-10,Approve,22.204268998931667,15.784066575781363,28.62447142208197
Congress,2024-01-10,Disapprove,64.15234807172911,56.38538957173328,71.91930657172495
Congress,2024-01-09,Approve,22.204316897695183,15.78411388543496,28.624519909955403
Congress,2024-01-09,Disapprove,64.15234208642596,56.38538703561333,71.9192971372386
Congress,2024-01-08,Approve,21.442490764420246,14.918124238926957,27.966857289913534
Congress,2024-01-08,Disapprove,64.97172932045474,57.207646820332286,72.7358118205772
Congress,2024-01-07,Approve,21.442525900977824,14.918159375484535,27.966892426471112
Congress,2024-01-07,Disapprove,64.97158782607042,57.20750532594796,72.73567032619287
Congress,2024-01-06,Approve,21.4208375890741,14.972345220981815,27.869329957166386
Congress,2024-01-06,Disapprove,65.94234374819351,57.915004706010414,73.96968279037661
Congress,2024-01-05,Approve,21.419650053295555,14.97115768520327,27.86814242138784
Congress,2024-01-05,Disapprove,65.93893758002213,57.91159853783903,73.96627662220523
Congress,2024-01-04,Approve,21.421678730902915,14.97318636281063,27.8701710989952
Congress,2024-01-04,Disapprove,65.91609987478499,57.888760832601896,73.94343891696809
Congress,2024-01-03,Approve,21.420925173775203,14.97231858840427,27.869531759146135
Congress,2024-01-03,Disapprove,65.90138687720899,57.87406311044106,73.92871064397693
Congress,2024-01-02,Approve,21.41422176155788,14.966156598538799,27.86228692457696
Congress,2024-01-02,Disapprove,65.98689641815092,57.96006091689543,74.01373191940641
Congress,2024-01-01,Approve,20.4990541580729,13.966233533668827,27.031874782476976
Congress,2024-01-01,Disapprove,66.45876774835726,58.30645330803586,74.61108218867867
Congress,2023-12-31,Approve,20.4990541580729,13.966233533668827,27.031874782476976
Congress,2023-12-31,Disapprove,66.45876774835726,58.30645330803586,74.61108218867867
Congress,2023-12-30,Approve,20.5417771860257,14.034329923430727,27.049224448620677
Congress,2023-12-30,Disapprove,66.14327662814662,58.261767673600275,74.02478558269297
Congress,2023-12-29,Approve,20.541777186025698,14.034329923430723,27.04922444862067
Congress,2023-12-29,Disapprove,66.14327662814661,58.26176767360026,74.02478558269296
Congress,2023-12-28,Approve,20.541777186025698,14.034329923430723,27.04922444862067
Congress,2023-12-28,Disapprove,66.14327662814661,58.26176767360026,74.02478558269296
Congress,2023-12-27,Approve,20.574450007041005,14.06700274444603,27.08189726963598
Congress,2023-12-27,Disapprove,66.13220490154866,58.25069594700231,74.01371385609501
Congress,2023-12-26,Approve,20.572112511482366,14.064665248887392,27.07955977407734
Congress,2023-12-26,Disapprove,66.13197555476816,58.25046660022181,74.01348450931451
Congress,2023-12-25,Approve,20.5376834494236,14.030236186828626,27.045130712018576
Congress,2023-12-25,Disapprove,66.16876249109437,58.28725353654802,74.05027144564072
Congress,2023-12-24,Approve,20.458451142686457,13.951003880091482,26.96589840528143
Congress,2023-12-24,Disapprove,66.17429114670948,58.29278219216313,74.05580010125583
Congress,2023-12-23,Approve,20.426610350213327,13.929559587559172,26.92366111286748
Congress,2023-12-23,Disapprove,66.21768064506237,58.516326294040155,73.91903499608459
Congress,2023-12-22,Approve,20.426610350213323,13.929559587559169,26.923661112867478
Congress,2023-12-22,Disapprove,66.21768064506237,58.516326294040155,73.91903499608459
Congress,2023-12-21,Approve,20.426610350213323,13.929559587559169,26.923661112867478
Congress,2023-12-21,Disapprove,66.21768064506237,58.516326294040155,73.91903499608459
Congress,2023-12-20,Approve,20.311510281645724,13.814308678472809,26.80871188481864
Congress,2023-12-20,Disapprove,66.22495334048403,58.52356190488183,73.92634477608624
Congress,2023-12-19,Approve,20.311892870506437,13.814691264703752,26.80909447630912
Congress,2023-12-19,Disapprove,66.22616666987122,58.52477523632145,73.92755810342098
Congress,2023-12-18,Approve,20.399813016041655,13.944101350343118,26.855524681740192
Congress,2023-12-18,Disapprove,66.89886903599339,59.18650709329377,74.611230978693
Congress,2023-12-17,Approve,20.359082499102804,13.854237138983322,26.863927859222287
Congress,2023-12-17,Disapprove,65.06462524807569,57.118815280138776,73.0104352160126
Congress,2023-12-16,Approve,21.472610608365574,15.015039868275583,27.930181348455566
Congress,2023-12-16,Disapprove,64.70579517508875,56.83592667335339,72.57566367682412
Congress,2023-12-15,Approve,20.84050910246244,14.259838184587647,27.421180020337236
Congress,2023-12-15,Disapprove,64.65814349380162,56.622870051018324,72.69341693658491
Congress,2023-12-14,Approve,23.053298260994097,16.584266043950183,29.52233047803801
Congress,2023-12-14,Disapprove,64.73642494196419,56.70527461954079,72.76757526438759
Congress,2023-12-13,Approve,20.793443981331368,14.385282576939865,27.20160538572287
Congress,2023-12-13,Disapprove,66.10065809222475,58.207371450815685,73.99394473363381
Congress,2023-12-12,Approve,20.79598878902964,14.387838180512158,27.20413939754712
Congress,2023-12-12,Disapprove,66.10221676441691,58.20893125776618,73.99550227106764
Congress,2023-12-11,Approve,21.448999331870773,14.981072262461428,27.91692640128012
Congress,2023-12-11,Disapprove,65.31975401129255,57.40222904600091,73.23727897658418
Congress,2023-12-10,Approve,21.45898641616867,15.003159980603144,27.914812851734197
Congress,2023-12-10,Disapprove,65.30845450845658,57.372981457222515,73.24392755969063
Congress,2023-12-09,Approve,21.49550339428368,15.010760884830905,27.980245903736456
Congress,2023-12-09,Disapprove,65.30097626515237,57.39330542894753,73.20864710135722
Congress,2023-12-08,Approve,21.387830469418134,14.899154792886161,27.876506145950106
Congress,2023-12-08,Disapprove,65.48228932153228,57.523949885666084,73.44062875739847
Congress,2023-12-07,Approve,21.415917557439272,15.008097582164764,27.82373753271378
Congress,2023-12-07,Disapprove,65.25025134026093,57.40729254430717,73.0932101362147
Congress,2023-12-06,Approve,21.419478576908077,15.011544257365756,27.827412896450397
Congress,2023-12-06,Disapprove,65.2465985868974,57.40361774052792,73.08957943326689
Congress,2023-12-05,Approve,21.419834103257394,15.01190474647927,27.827763460035516
Congress,2023-12-05,Disapprove,65.24662603800856,57.40364655231783,73.08960552369928
Congress,2023-12-04,Approve,21.579593210298658,15.164235400868238,27.99495101972908
Congress,2023-12-04,Disapprove,65.39993371325664,57.654128360886325,73.14573906562696
Congress,2023-12-03,Approve,21.579593210298658,15.164235400868238,27.99495101972908
Congress,2023-12-03,Disapprove,65.39993371325664,57.654128360886325,73.14573906562696
Congress,2023-12-02,Approve,21.671791581809746,15.236832213600552,28.10675095001894
Congress,2023-12-02,Disapprove,65.39475347805917,57.59093643254298,73.19857052357537
Congress,2023-12-01,Approve,21.671791581809746,15.236832213600552,28.10675095001894
Congress,2023-12-01,Disapprove,65.39475347805917,57.59093643254298,73.19857052357537
Congress,2023-11-30,Approve,21.67514911024883,15.240115522615241,28.110182697882422
Congress,2023-11-30,Disapprove,65.39217862434951,57.58835242983692,73.19600481886211
Congress,2023-11-29,Approve,21.504140068374937,15.095630232502138,27.912649904247736
Congress,2023-11-29,Disapprove,65.46480160454128,57.6461689453241,73.28343426375847
Congress,2023-11-28,Approve,21.50405580040828,15.095545975531923,27.91256562528464
Congress,2023-11-28,Disapprove,65.4648912320404,57.64625857943094,73.28352388464987
Congress,2023-11-27,Approve,21.51583613966561,15.107325171978378,27.92434710735284
Congress,2023-11-27,Disapprove,65.46891406313026,57.650283834986375,73.28754429127413
Congress,2023-11-26,Approve,22.036904726121858,15.59464559185419,28.479163860389527
Congress,2023-11-26,Disapprove,64.69456566887736,56.98904580669583,72.40008553105889
Congress,2023-11-25,Approve,21.98892555462868,15.542980999631016,28.434870109626342
Congress,2023-11-25,Disapprove,64.80183523654254,57.26364643480699,72.3400240382781
Congress,2023-11-24,Approve,21.94942592647688,15.503481371479218,28.395370481474544
Congress,2023-11-24,Disapprove,64.80646439334379,57.26827559160823,72.34465319507935
Congress,2023-11-23,Approve,21.94942592647688,15.503481371479218,28.395370481474544
Congress,2023-11-23,Disapprove,64.80646439334379,57.26827559160823,72.34465319507935
Congress,2023-11-22,Approve,21.956846269572836,15.5108409961238,28.40285154302187
Congress,2023-11-22,Disapprove,64.79879282722516,57.26059259135779,72.33699306309252
Congress,2023-11-21,Approve,21.964217393438762,15.518211864410729,28.410222922466794
Congress,2023-11-21,Disapprove,64.79118260282243,57.25298245625489,72.32938274938998
Congress,2023-11-20,Approve,21.582861770978027,15.149338391921024,28.01638515003503
Congress,2023-11-20,Disapprove,65.52762493445701,57.98732627888202,73.067923590032
Congress,2023-11-19,Approve,21.582861770978027,15.149338391921024,28.01638515003503
Congress,2023-11-19,Disapprove,65.52762493445701,57.98732627888202,73.067923590032
Congress,2023-11-18,Approve,21.719179774069463,15.26275998814071,28.17559955999822
Congress,2023-11-18,Disapprove,65.54077074085173,57.959260605649845,73.12228087605361
Congress,2023-11-17,Approve,21.72815754651807,15.27173913899606,28.184575954040078
Congress,2023-11-17,Disapprove,65.53428300654936,57.952772925170294,73.11579308792842
Congress,2023-11-16,Approve,21.373718464179056,14.942127632336614,27.8053092960215
Congress,2023-11-16,Disapprove,67.03270250558418,59.43777363089355,74.6276313802748
Congress,2023-11-15,Approve,20.772922076635957,14.289228605691235,27.25661554758068
Congress,2023-11-15,Disapprove,66.68309394824033,59.028605209088404,74.33758268739226
Congress,2023-11-14,Approve,20.77719228646137,14.293506901847813,27.26087767107493
Congress,2023-11-14,Disapprove,66.67912878693322,59.024648787366566,74.33360878649987
Congress,2023-11-13,Approve,19.34747220394147,12.934450301963032,25.76049410591991
Congress,2023-11-13,Disapprove,67.68171627017742,60.01533330302863,75.3480992373262
Congress,2023-11-12,Approve,19.34747220394147,12.934450301963032,25.76049410591991
Congress,2023-11-12,Disapprove,67.68171627017742,60.01533330302863,75.3480992373262
Congress,2023-11-11,Approve,19.334842410216346,12.933963599629536,25.735721220803157
Congress,2023-11-11,Disapprove,67.68383047443685,59.975296089591446,75.39236485928224
Congress,2023-11-10,Approve,19.334842410216346,12.933963599629536,25.735721220803157
Congress,2023-11-10,Disapprove,67.68383047443685,59.975296089591446,75.39236485928224
Congress,2023-11-09,Approve,19.41291071558686,13.01203190500005,25.81378952617367
Congress,2023-11-09,Disapprove,67.69253298522071,59.98399860037531,75.4010673700661
Congress,2023-11-08,Approve,19.410875248966793,13.009919735903015,25.81183076203057
Congress,2023-11-08,Disapprove,67.69123055858064,59.98260634196919,75.3998547751921
Congress,2023-11-07,Approve,19.41088515545262,13.009935539185129,25.811834771720108
Congress,2023-11-07,Disapprove,67.69115856095615,59.98253760881685,75.39977951309547
Congress,2023-11-06,Approve,18.762143086757785,12.377078204047073,25.147207969468496
Congress,2023-11-06,Disapprove,68.39471546703189,60.75768937052681,76.03174156353697
Congress,2023-11-05,Approve,18.76214308675778,12.37707820404707,25.147207969468493
Congress,2023-11-05,Disapprove,68.39471546703189,60.75768937052681,76.03174156353697
Congress,2023-11-04,Approve,18.753368696523147,12.338851148693422,25.16788624435287
Congress,2023-11-04,Disapprove,68.40657137982626,60.70144449879742,76.1116982608551
Congress,2023-11-03,Approve,18.753368696523147,12.338851148693422,25.16788624435287
Congress,2023-11-03,Disapprove,68.40657137982626,60.70144449879742,76.1116982608551
Congress,2023-11-02,Approve,18.758215421321864,12.382843074650088,25.13358776799364
Congress,2023-11-02,Disapprove,68.44304754161139,60.751900111431915,76.13419497179088
Congress,2023-11-01,Approve,17.476147804053642,11.139033330545587,23.813262277561698
Congress,2023-11-01,Disapprove,67.5871965394646,59.66604317037095,75.50834990855824
Congress,2023-10-31,Approve,17.475868569060196,11.13876254634135,23.812974591779042
Congress,2023-10-31,Disapprove,67.58719730105553,59.666044341385366,75.50835026072568
Congress,2023-10-30,Approve,16.142805773147817,9.783309958128811,22.502301588166823
Congress,2023-10-30,Disapprove,67.68822550328203,59.74404623475175,75.6324047718123
Congress,2023-10-29,Approve,16.126176904842414,9.766681089823408,22.48567271986142
Congress,2023-10-29,Disapprove,67.68822550328203,59.74404623475175,75.6324047718123
Congress,2023-10-28,Approve,16.09749306482696,9.752996463856277,22.441989665797642
Congress,2023-10-28,Disapprove,69.16153273880008,61.154624913088554,77.1684405645116
Congress,2023-10-27,Approve,16.056591210868504,9.729110285512919,22.38407213622409
Congress,2023-10-27,Disapprove,67.54423001176497,59.61482059478915,75.47363942874078
Congress,2023-10-26,Approve,17.03256825127768,10.706535367855198,23.358601134700166
Congress,2023-10-26,Disapprove,67.21067552070052,59.19944135383395,75.22190968756709
Congress,2023-10-25,Approve,18.738997518904753,12.522424084077729,24.95557095373178
Congress,2023-10-25,Disapprove,67.29782527292585,59.30903954830196,75.28661099754973
Congress,2023-10-24,Approve,19.425187440637153,13.213474048198336,25.63690083307597
Congress,2023-10-24,Disapprove,66.76396612772166,58.7268157574762,74.80111649796712
Congress,2023-10-23,Approve,19.45070268523131,13.238989292792493,25.662416077670127
Congress,2023-10-23,Disapprove,66.74473240500164,58.707582034756186,74.7818827752471
Congress,2023-10-22,Approve,19.485231291379616,13.27351779766882,25.696944785090412
Congress,2023-10-22,Disapprove,66.65068916623855,58.61353879552872,74.68783953694839
Congress,2023-10-21,Approve,19.380017692288355,13.226899076543475,25.533136308033235
Congress,2023-10-21,Disapprove,65.86195440567629,57.90296056821496,73.82094824313762
Congress,2023-10-20,Approve,19.380017692288355,13.226899076543475,25.533136308033235
Congress,2023-10-20,Disapprove,65.86195440567629,57.90296056821496,73.82094824313762
Congress,2023-10-19,Approve,19.38001784083504,13.226898762673834,25.53313691899625
Congress,2023-10-19,Disapprove,65.86195440576276,57.90296056831901,73.8209482432065
Congress,2023-10-18,Approve,19.58325066870403,13.373877477144227,25.79262386026383
Congress,2023-10-18,Disapprove,66.65646328081847,58.69485403955017,74.61807252208678
Congress,2023-10-17,Approve,20.371522923989787,14.191153576227887,26.551892271751687
Congress,2023-10-17,Disapprove,65.77550610190028,57.80209581243661,73.74891639136393
Congress,2023-10-16,Approve,20.501079725850047,14.304498265061845,26.69766118663825
Congress,2023-10-16,Disapprove,65.80430362643182,58.030730336908036,73.5778769159556
Congress,2023-10-15,Approve,20.501079725850047,14.304498265061845,26.69766118663825
Congress,2023-10-15,Disapprove,65.80430362643182,58.030730336908036,73.5778769159556
Congress,2023-10-14,Approve,20.4064297521083,14.260552640670202,26.552306863546395
Congress,2023-10-14,Disapprove,65.81408931201943,57.84210071173774,73.78607791230112
Congress,2023-10-13,Approve,20.40410944862543,14.258232337187334,26.549986560063527
Congress,2023-10-13,Disapprove,65.8171126935494,57.845124093267714,73.7891012938311
Congress,2023-10-12,Approve,19.79415114621301,13.645895308304393,25.94240698412163
Congress,2023-10-12,Disapprove,65.75106854966525,57.71630403976228,73.78583305956822
Congress,2023-10-11,Approve,19.855150440580438,13.706812839906327,26.00348804125455
Congress,2023-10-11,Disapprove,65.690560060277,57.65567958584329,73.7254405347107
Congress,2023-10-10,Approve,19.778054406921974,13.69779121443717,25.858317599406778
Congress,2023-10-10,Disapprove,65.8354785187853,57.75148713984385,73.91946989772674
Congress,2023-10-09,Approve,20.976585229545666,13.90864756855495,28.04452289053638
Congress,2023-10-09,Disapprove,66.97926576639034,58.3237768620584,75.63475467072229
Congress,2023-10-08,Approve,20.976585229545666,13.90864756855495,28.04452289053638
Congress,2023-10-08,Disapprove,66.97959060919861,58.32410170486667,75.63507951353054
Congress,2023-10-07,Approve,20.999784641333235,13.92765199143958,28.07191729122689
Congress,2023-10-07,Disapprove,66.99155759562578,58.451510022897494,75.53160516835406
Congress,2023-10-06,Approve,18.845838452492497,10.65051755676184,27.041159348223154
Congress,2023-10-06,Disapprove,66.87298526338824,56.701365138045745,77.04460538873074
Congress,2023-10-05,Approve,18.845838452492497,10.65051755676184,27.041159348223154
Congress,2023-10-05,Disapprove,66.874400790257,56.7027806649145,77.0460209155995
Congress,2023-10-04,Approve,18.842737770359754,10.64741693421003,27.03805860650948
Congress,2023-10-04,Disapprove,66.87769202589871,56.706071913588204,77.04931213820922
Congress,2023-10-03,Approve,18.949890487051015,10.606383656145354,27.293397317956675
Congress,2023-10-03,Disapprove,68.44905635451367,58.6329430392085,78.26516966981885
Congress,2023-10-02,Approve,18.954146687002194,10.610639856096533,27.297653517907854
Congress,2023-10-02,Disapprove,68.41522916297909,58.599115847673914,78.23134247828426
Congress,2023-10-01,Approve,18.954146687002194,10.610639856096533,27.297653517907854
Congress,2023-10-01,Disapprove,68.41972632404928,58.603613008744105,78.23583963935445
Congress,2023-09-30,Approve,18.945527889232704,10.584590985953364,27.306464792512045
Congress,2023-09-30,Disapprove,68.43093581142932,58.58825432136483,78.27361730149381
Congress,2023-09-29,Approve,18.938282369923645,10.59348194626093,27.28308279358636
Congress,2023-09-29,Disapprove,68.41732230297099,58.61522845910147,78.2194161468405
Congress,2023-09-28,Approve,18.938282369923648,10.593481946260933,27.283082793586363
Congress,2023-09-28,Disapprove,68.42345000660225,58.62135616273274,78.22554385047177
Congress,2023-09-27,Approve,18.934532944045035,10.589732668693648,27.27933321939642
Congress,2023-09-27,Disapprove,68.43723252807811,58.6351380821347,78.23932697402152
Congress,2023-09-26,Approve,18.934554076526663,10.58977307816376,27.279335074889566
Congress,2023-09-26,Disapprove,68.44428085157736,58.642099479742626,78.2464622234121
Congress,2023-09-25,Approve,19.293269081188903,10.943389161086717,27.64314900129109
Congress,2023-09-25,Disapprove,68.63828125794727,58.65222701964572,78.62433549624882
Congress,2023-09-24,Approve,19.293304492690947,10.943426476012352,27.64318250936954
Congress,2023-09-24,Disapprove,68.64748844363248,58.66170199136033,78.63327489590463
Congress,2023-09-23,Approve,19.575820359819456,11.208881142740967,27.942759576897945
Congress,2023-09-23,Disapprove,65.41982706806017,55.55277798644502,75.28687614967532
Congress,2023-09-22,Approve,20.234636948332668,11.892898904564543,28.576374992100792
Congress,2023-09-22,Disapprove,65.77511505779448,55.84517273677989,75.70505737880907
Congress,2023-09-21,Approve,20.253012356583724,11.918463514802763,28.587561198364686
Congress,2023-09-21,Disapprove,65.77570353597905,55.84472324721353,75.70668382474456
Congress,2023-09-20,Approve,20.362957293713627,12.028408607949672,28.697505979477583
Congress,2023-09-20,Disapprove,65.68042198615478,55.74944173837723,75.61140223393234
Congress,2023-09-19,Approve,20.35964499187554,12.02511268415305,28.69417729959803
Congress,2023-09-19,Disapprove,65.68240867306574,55.75141806468621,75.61339928144527
Congress,2023-09-18,Approve,20.358929819919638,12.012999381572953,28.704860258266322
Congress,2023-09-18,Disapprove,65.88718983480902,55.94401389843116,75.83036577118689
Congress,2023-09-17,Approve,20.38645259843891,12.040522160092227,28.732383036785595
Congress,2023-09-17,Disapprove,65.88536890992302,55.942192973545154,75.82854484630089
Congress,2023-09-16,Approve,20.37868980285216,12.037612654286251,28.719766951418073
Congress,2023-09-16,Disapprove,65.9111733992018,56.02549420109929,75.79685259730431
Congress,2023-09-15,Approve,20.382361710040122,12.039408506930004,28.725314913150243
Congress,2023-09-15,Disapprove,65.89973324561723,55.994590677211036,75.80487581402342
Congress,2023-09-14,Approve,20.37734728913943,12.034391387208176,28.720303191070684
