date,days_in_office,approval_rating,politician
2022-05-11,476,40.29911594580707,Kamala Harris
2022-05-11,476,41.198577010052006,Joe Biden
2022-05-12,477,41.20149840172729,Joe Biden
2022-05-12,477,40.3000937116066,Kamala Harris
2022-05-13,478,40.30053279920408,Kamala Harris
2022-05-13,478,41.14763423410794,Joe Biden
2022-05-14,479,41.31752377899591,Joe Biden
2022-05-14,479,40.30112078792949,Kamala Harris
2022-05-15,480,41.45304777598631,Joe Biden
2022-05-15,480,40.26310053188888,Kamala Harris
2022-05-16,481,41.31905712071413,Joe Biden
2022-05-16,481,40.26294555968592,Kamala Harris
2022-05-17,482,40.666003380195406,Kamala Harris
2022-05-17,482,41.18114669554564,Joe Biden
2022-05-18,483,41.18116170035158,Joe Biden
2022-05-18,483,40.66572640251914,Kamala Harris
2022-05-19,484,41.04870296218491,Joe Biden
2022-05-19,484,40.664614672371535,Kamala Harris
2022-05-20,485,40.66458805968549,Kamala Harris
2022-05-20,485,40.8847768909009,Joe Biden
2022-05-21,486,40.66408821486744,Kamala Harris
2022-05-21,486,40.88497417344108,Joe Biden
2022-05-22,487,40.663626722091735,Kamala Harris
2022-05-22,487,40.91026339627504,Joe Biden
2022-05-23,488,40.66347094372546,Kamala Harris
2022-05-23,488,41.01454049186983,Joe Biden
2022-05-24,489,40.6632941853897,Kamala Harris
2022-05-24,489,40.7664338452784,Joe Biden
2022-05-25,490,40.54971599832293,Joe Biden
2022-05-25,490,40.66282674277179,Kamala Harris
2022-05-26,491,40.66263867230563,Kamala Harris
2022-05-26,491,40.44541923257506,Joe Biden
2022-05-27,492,40.66246589539743,Kamala Harris
2022-05-27,492,40.44380538980131,Joe Biden
2022-05-28,493,40.66239066339928,Kamala Harris
2022-05-28,493,40.48761526643701,Joe Biden
2022-05-29,494,40.71159434892661,Joe Biden
2022-05-29,494,40.61851014239021,Kamala Harris
2022-05-30,495,40.74822910533453,Joe Biden
2022-05-30,495,40.67965430277943,Kamala Harris
2022-05-31,496,40.44689696461279,Joe Biden
2022-05-31,496,40.675577941864006,Kamala Harris
2022-06-01,497,40.51834043023807,Joe Biden
2022-06-01,497,40.69119443860783,Kamala Harris
2022-06-02,498,40.54935113163351,Joe Biden
2022-06-02,498,40.66910540662225,Kamala Harris
2022-06-03,499,40.557383148027135,Joe Biden
2022-06-03,499,40.680968361025336,Kamala Harris
2022-06-04,500,40.55837015669131,Joe Biden
2022-06-04,500,40.671471887405126,Kamala Harris
2022-06-05,501,40.327604425342855,Joe Biden
2022-06-05,501,40.685464977881736,Kamala Harris
2022-06-06,502,40.285049724907104,Joe Biden
2022-06-06,502,40.66906275281022,Kamala Harris
2022-06-07,503,40.0107395409379,Joe Biden
2022-06-07,503,40.67904217722641,Kamala Harris
2022-06-08,504,40.011818456322544,Joe Biden
2022-06-08,504,40.68722874305139,Kamala Harris
2022-06-09,505,40.05181702659078,Joe Biden
2022-06-09,505,40.67260075705383,Kamala Harris
2022-06-10,506,39.848085763154366,Joe Biden
2022-06-10,506,40.68141351011239,Kamala Harris
2022-06-11,507,39.84806896702699,Joe Biden
2022-06-11,507,40.67912110917213,Kamala Harris
2022-06-12,508,39.79736867596972,Joe Biden
2022-06-12,508,40.38363292518632,Kamala Harris
2022-06-13,509,40.38606877900822,Kamala Harris
2022-06-13,509,39.83512349871341,Joe Biden
2022-06-14,510,39.45378096655554,Joe Biden
2022-06-14,510,40.42251110439893,Kamala Harris
2022-06-15,511,39.44516793442861,Joe Biden
2022-06-15,511,38.87252973532152,Kamala Harris
2022-06-16,512,39.4426862335999,Joe Biden
2022-06-16,512,38.85913956407328,Kamala Harris
2022-06-17,513,39.1907515133814,Joe Biden
2022-06-17,513,38.86976124359301,Kamala Harris
2022-06-18,514,39.27282007364365,Joe Biden
2022-06-18,514,38.8716682752654,Kamala Harris
2022-06-19,515,39.43033761999121,Joe Biden
2022-06-19,515,38.86031050153663,Kamala Harris
2022-06-20,516,39.546284257226446,Joe Biden
2022-06-20,516,38.87421416830641,Kamala Harris
2022-06-21,517,38.85389647749076,Kamala Harris
2022-06-21,517,39.553332651351305,Joe Biden
2022-06-22,518,39.504529454177,Joe Biden
2022-06-22,518,38.87932326367311,Kamala Harris
2022-06-23,519,39.38071297351294,Joe Biden
2022-06-23,519,38.874132070178334,Kamala Harris
2022-06-24,520,39.46906808134877,Joe Biden
2022-06-24,520,38.88022514431137,Kamala Harris
2022-06-25,521,38.8642479373216,Kamala Harris
2022-06-25,521,39.63823590973622,Joe Biden
2022-06-26,522,39.51993403192356,Joe Biden
2022-06-26,522,39.09406802419262,Kamala Harris
2022-06-27,523,39.63866323975272,Joe Biden
2022-06-27,523,39.09474159126431,Kamala Harris
2022-06-28,524,39.09779765053408,Kamala Harris
2022-06-28,524,39.24283457342375,Joe Biden
2022-06-29,525,39.33409198549133,Joe Biden
2022-06-29,525,39.10046809774013,Kamala Harris
2022-06-30,526,39.101330698202645,Kamala Harris
2022-06-30,526,38.971375123078985,Joe Biden
2022-07-01,527,39.10222053022899,Kamala Harris
2022-07-01,527,38.970225310680256,Joe Biden
2022-07-02,528,39.10267261667276,Kamala Harris
2022-07-02,528,38.84936042116384,Joe Biden
2022-07-03,529,39.103417801615386,Kamala Harris
2022-07-03,529,38.853600553026205,Joe Biden
2022-07-04,530,38.52209633959172,Joe Biden
2022-07-04,530,39.10373999581654,Kamala Harris
2022-07-05,531,39.10406829578928,Kamala Harris
2022-07-05,531,38.27863532698589,Joe Biden
2022-07-06,532,39.104590458041486,Kamala Harris
2022-07-06,532,38.05037641684818,Joe Biden
2022-07-07,533,39.10449338476657,Kamala Harris
2022-07-07,533,37.88061846408202,Joe Biden
2022-07-08,534,39.105276533804265,Kamala Harris
2022-07-08,534,37.87821788567695,Joe Biden
2022-07-09,535,38.31605049812156,Kamala Harris
2022-07-09,535,37.965539269284925,Joe Biden
2022-07-10,536,38.189805562701935,Joe Biden
2022-07-10,536,38.74281229542477,Kamala Harris
2022-07-11,537,38.21874229543702,Joe Biden
2022-07-11,537,38.74268224093913,Kamala Harris
2022-07-12,538,37.94485002482624,Joe Biden
2022-07-12,538,38.74423985561732,Kamala Harris
2022-07-13,539,37.87086086557059,Joe Biden
2022-07-13,539,38.60782772776178,Kamala Harris
2022-07-14,540,38.60836120470219,Kamala Harris
2022-07-14,540,37.87448331554525,Joe Biden
2022-07-15,541,38.60923579834497,Kamala Harris
2022-07-15,541,37.95383556271733,Joe Biden
2022-07-16,542,38.60934166893157,Kamala Harris
2022-07-16,542,38.02761746709607,Joe Biden
2022-07-17,543,38.609497322940165,Kamala Harris
2022-07-17,543,37.94024456867268,Joe Biden
2022-07-18,544,38.60975633198654,Kamala Harris
2022-07-18,544,38.22389755065248,Joe Biden
2022-07-19,545,38.609659511601706,Kamala Harris
2022-07-19,545,37.99740449150724,Joe Biden
2022-07-20,546,38.60968312974444,Kamala Harris
2022-07-20,546,38.37410605373009,Joe Biden
2022-07-21,547,38.36820864679818,Joe Biden
2022-07-21,547,38.60969309300759,Kamala Harris
2022-07-22,548,38.60984107416044,Kamala Harris
2022-07-22,548,38.36352285045599,Joe Biden
2022-07-23,549,38.36812154985838,Joe Biden
2022-07-23,549,38.60982897899591,Kamala Harris
2022-07-24,550,38.42943064130216,Joe Biden
2022-07-24,550,38.977559351916014,Kamala Harris
2022-07-25,551,38.97613351679047,Kamala Harris
2022-07-25,551,38.77114707498837,Joe Biden
2022-07-26,552,38.58758602299305,Joe Biden
2022-07-26,552,38.977358319011714,Kamala Harris
2022-07-27,553,38.97814332276033,Kamala Harris
2022-07-27,553,38.58654331493496,Joe Biden
2022-07-28,554,38.45741764362056,Joe Biden
2022-07-28,554,38.38429365805951,Kamala Harris
2022-07-29,555,38.71575566390303,Joe Biden
2022-07-29,555,38.38436852161177,Kamala Harris
2022-07-30,556,38.71275478266559,Joe Biden
2022-07-30,556,38.3844688032839,Kamala Harris
2022-07-31,557,38.49512534761955,Joe Biden
2022-07-31,557,38.38422706118963,Kamala Harris
2022-08-01,558,38.384318525810656,Kamala Harris
2022-08-01,558,38.61099876128182,Joe Biden
2022-08-02,559,38.38429985706826,Kamala Harris
2022-08-02,559,38.497833725697646,Joe Biden
2022-08-03,560,38.5031212699681,Joe Biden
2022-08-03,560,38.38441772551492,Kamala Harris
2022-08-04,561,38.57240530673231,Joe Biden
2022-08-04,561,38.3844636960324,Kamala Harris
2022-08-05,562,38.58046354781624,Joe Biden
2022-08-05,562,38.38451383361553,Kamala Harris
2022-08-06,563,38.60340021683433,Joe Biden
2022-08-06,563,38.69881419323386,Kamala Harris
2022-08-07,564,38.8976052977561,Joe Biden
2022-08-07,564,38.78743393048475,Kamala Harris
2022-08-08,565,39.00402401619187,Joe Biden
2022-08-08,565,38.7876317147964,Kamala Harris
2022-08-09,566,39.08596115931192,Joe Biden
2022-08-09,566,38.7879381419438,Kamala Harris
2022-08-10,567,38.7877672590358,Kamala Harris
2022-08-10,567,39.32799796312075,Joe Biden
2022-08-11,568,38.787663435371016,Kamala Harris
2022-08-11,568,39.32419164448321,Joe Biden
2022-08-12,569,39.50181045837552,Joe Biden
2022-08-12,569,38.78780318361832,Kamala Harris
2022-08-13,570,38.78770319435767,Kamala Harris
2022-08-13,570,39.53032814173992,Joe Biden
2022-08-14,571,39.37063022037277,Joe Biden
2022-08-14,571,38.78782644833121,Kamala Harris
2022-08-15,572,39.88805114477415,Joe Biden
2022-08-15,572,38.78794804704973,Kamala Harris
2022-08-16,573,40.18098539119348,Joe Biden
2022-08-16,573,38.787859274987774,Kamala Harris
2022-08-17,574,40.35601593096324,Joe Biden
2022-08-17,574,38.95039074555215,Kamala Harris
2022-08-18,575,38.95042195092857,Kamala Harris
2022-08-18,575,40.65479544879638,Joe Biden
2022-08-19,576,38.95008759037527,Kamala Harris
2022-08-19,576,40.6554332731225,Joe Biden
2022-08-20,577,40.56163681580267,Joe Biden
2022-08-20,577,38.949894822458376,Kamala Harris
2022-08-21,578,38.95050668767732,Kamala Harris
2022-08-21,578,40.85065180480149,Joe Biden
2022-08-22,579,38.95063025550944,Kamala Harris
2022-08-22,579,41.07621195177783,Joe Biden
2022-08-23,580,38.9500627296896,Kamala Harris
2022-08-23,580,41.46334063385456,Joe Biden
2022-08-24,581,38.949833905572255,Kamala Harris
2022-08-24,581,41.490632587351,Joe Biden
2022-08-25,582,38.949612725306025,Kamala Harris
2022-08-25,582,41.684908422984094,Joe Biden
2022-08-26,583,38.95005803304478,Kamala Harris
2022-08-26,583,42.07738227868807,Joe Biden
2022-08-27,584,38.94968251168513,Kamala Harris
2022-08-27,584,42.17857350851028,Joe Biden
2022-08-28,585,38.77340441098483,Kamala Harris
2022-08-28,585,42.31472669290828,Joe Biden
2022-08-29,586,38.77380289771556,Kamala Harris
2022-08-29,586,42.47212199891573,Joe Biden
2022-08-30,587,38.77292400362539,Kamala Harris
2022-08-30,587,42.51093171963408,Joe Biden
2022-08-31,588,38.77270646981504,Kamala Harris
2022-08-31,588,42.30462849987778,Joe Biden
2022-09-01,589,42.46635513541033,Joe Biden
2022-09-01,589,38.77324405022623,Kamala Harris
2022-09-02,590,42.44165948420708,Joe Biden
2022-09-02,590,38.77364263275883,Kamala Harris
2022-09-03,591,38.77348917910485,Kamala Harris
2022-09-03,591,42.440608722134,Joe Biden
2022-09-04,592,42.37403933698065,Joe Biden
2022-09-04,592,39.19840654023244,Kamala Harris
2022-09-05,593,42.32736973282561,Joe Biden
2022-09-05,593,39.19736258694995,Kamala Harris
2022-09-06,594,42.25004707760701,Joe Biden
2022-09-06,594,39.17529911305034,Kamala Harris
2022-09-07,595,42.2103426925337,Joe Biden
2022-09-07,595,39.17515391120713,Kamala Harris
2022-09-08,596,42.200688981408,Joe Biden
2022-09-08,596,39.17513006595912,Kamala Harris
2022-09-09,597,39.175141980898246,Kamala Harris
2022-09-09,597,42.34394358582452,Joe Biden
2022-09-10,598,42.27702792972716,Joe Biden
2022-09-10,598,39.17543601417032,Kamala Harris
2022-09-11,599,42.07718640186886,Joe Biden
2022-09-11,599,39.17529697531256,Kamala Harris
2022-09-12,600,41.96145122070609,Joe Biden
2022-09-12,600,39.17531487185323,Kamala Harris
2022-09-13,601,41.879004608096224,Joe Biden
2022-09-13,601,39.17524282111015,Kamala Harris
2022-09-14,602,42.23427642658415,Joe Biden
2022-09-14,602,39.1752827225809,Kamala Harris
2022-09-15,603,42.2117872363544,Joe Biden
2022-09-15,603,39.23352837354121,Kamala Harris
2022-09-16,604,39.23272547090657,Kamala Harris
2022-09-16,604,42.19365035942428,Joe Biden
2022-09-17,605,42.517430035927546,Joe Biden
2022-09-17,605,39.23269500862445,Kamala Harris
2022-09-18,606,39.74841580259995,Kamala Harris
2022-09-18,606,42.608659093856254,Joe Biden
2022-09-19,607,39.74804278263967,Kamala Harris
2022-09-19,607,42.75259102465189,Joe Biden
2022-09-20,608,42.67075568982973,Joe Biden
2022-09-20,608,39.74825039416781,Kamala Harris
2022-09-21,609,42.93979255323546,Joe Biden
2022-09-21,609,39.74793967943005,Kamala Harris
2022-09-22,610,43.034894999400905,Joe Biden
2022-09-22,610,39.74835043546577,Kamala Harris
2022-09-23,611,43.09478382461566,Joe Biden
2022-09-23,611,39.74827657282775,Kamala Harris
2022-09-24,612,39.74790155592207,Kamala Harris
2022-09-24,612,43.14178709769459,Joe Biden
2022-09-25,613,42.83534866114985,Joe Biden
2022-09-25,613,39.74840828224819,Kamala Harris
2022-09-26,614,42.77668540013152,Joe Biden
2022-09-26,614,39.74826013474399,Kamala Harris
2022-09-27,615,42.59586310061216,Joe Biden
2022-09-27,615,39.7470551211471,Kamala Harris
2022-09-28,616,42.58258593407721,Joe Biden
2022-09-28,616,39.74686302194127,Kamala Harris
2022-09-29,617,42.91039331453307,Joe Biden
2022-09-29,617,39.74737266664479,Kamala Harris
2022-09-30,618,39.74689671158652,Kamala Harris
2022-09-30,618,42.91463300588431,Joe Biden
2022-10-01,619,39.74708473088416,Kamala Harris
2022-10-01,619,42.82026458349124,Joe Biden
2022-10-02,620,39.63895752919335,Kamala Harris
2022-10-02,620,42.72351725436855,Joe Biden
2022-10-03,621,39.45137387551768,Kamala Harris
2022-10-03,621,42.62883186662939,Joe Biden
2022-10-04,622,39.45086766935218,Kamala Harris
2022-10-04,622,42.5385604910236,Joe Biden
2022-10-05,623,39.45044073768456,Kamala Harris
2022-10-05,623,42.55296067476749,Joe Biden
2022-10-06,624,42.552580380734405,Joe Biden
2022-10-06,624,39.450182257833625,Kamala Harris
2022-10-07,625,42.40392286227555,Joe Biden
2022-10-07,625,39.45061473458233,Kamala Harris
2022-10-08,626,39.45110401610198,Kamala Harris
2022-10-08,626,42.33371546061977,Joe Biden
2022-10-09,627,42.32015505759061,Joe Biden
2022-10-09,627,39.45061868196155,Kamala Harris
2022-10-10,628,39.450522636812536,Kamala Harris
2022-10-10,628,42.13927518268677,Joe Biden
2022-10-11,629,42.217316935277154,Joe Biden
2022-10-11,629,39.450407127867,Kamala Harris
2022-10-12,630,39.93375378763486,Kamala Harris
2022-10-12,630,42.183192226703554,Joe Biden
2022-10-13,631,42.05649785880456,Joe Biden
2022-10-13,631,39.934419781016274,Kamala Harris
2022-10-14,632,41.96646190035349,Joe Biden
2022-10-14,632,39.934147485303946,Kamala Harris
2022-10-15,633,39.93351714373259,Kamala Harris
2022-10-15,633,42.03579422539824,Joe Biden
2022-10-16,634,39.934673886766014,Kamala Harris
2022-10-16,634,41.95450089712237,Joe Biden
2022-10-17,635,39.93341816649079,Kamala Harris
2022-10-17,635,42.10792417025689,Joe Biden
2022-10-18,636,39.93250936304965,Kamala Harris
2022-10-18,636,42.061085480487954,Joe Biden
2022-10-19,637,39.93317150211219,Kamala Harris
2022-10-19,637,41.780643198359925,Joe Biden
2022-10-20,638,41.64304794923835,Joe Biden
2022-10-20,638,39.93365550731046,Kamala Harris
2022-10-21,639,41.65049621082701,Joe Biden
2022-10-21,639,39.933752578231314,Kamala Harris
2022-10-22,640,39.93302112137036,Kamala Harris
2022-10-22,640,41.65071252253516,Joe Biden
2022-10-23,641,39.93348903726648,Kamala Harris
2022-10-23,641,41.63765323653506,Joe Biden
2022-10-24,642,39.93296017340875,Kamala Harris
2022-10-24,642,41.66635632052215,Joe Biden
2022-10-25,643,41.75604859422364,Joe Biden
2022-10-25,643,39.93241450689608,Kamala Harris
2022-10-26,644,39.93286258337446,Kamala Harris
2022-10-26,644,41.8748897920652,Joe Biden
2022-10-27,645,39.93369922859635,Kamala Harris
2022-10-27,645,42.15572932317375,Joe Biden
2022-10-28,646,39.93319754965642,Kamala Harris
2022-10-28,646,42.36020853034952,Joe Biden
2022-10-29,647,39.93289516610539,Kamala Harris
2022-10-29,647,42.24700276932082,Joe Biden
2022-10-30,648,40.42973702992722,Kamala Harris
2022-10-30,648,42.43210330379743,Joe Biden
2022-10-31,649,42.334497303063074,Joe Biden
2022-10-31,649,40.42946983352822,Kamala Harris
2022-11-01,650,42.32501371351498,Joe Biden
2022-11-01,650,40.4286736885752,Kamala Harris
2022-11-02,651,40.65807499561929,Kamala Harris
2022-11-02,651,42.27941645171284,Joe Biden
2022-11-03,652,40.65777169737179,Kamala Harris
2022-11-03,652,42.28008078296455,Joe Biden
2022-11-04,653,40.65799767683411,Kamala Harris
2022-11-04,653,42.28710740223667,Joe Biden
2022-11-05,654,40.65832557488029,Kamala Harris
2022-11-05,654,42.18857435690571,Joe Biden
2022-11-06,655,40.65849826915552,Kamala Harris
2022-11-06,655,42.17299359987587,Joe Biden
2022-11-07,656,42.28086141418999,Joe Biden
2022-11-07,656,40.6573776743005,Kamala Harris
2022-11-08,657,40.658209458233294,Kamala Harris
2022-11-08,657,42.2352258843963,Joe Biden
2022-11-09,658,40.65724749222166,Kamala Harris
2022-11-09,658,42.31893773061597,Joe Biden
2022-11-10,659,42.39636380399011,Joe Biden
2022-11-10,659,40.65845426712807,Kamala Harris
2022-11-11,660,42.34936293043992,Joe Biden
2022-11-11,660,40.65581058445786,Kamala Harris
2022-11-12,661,40.65644102626968,Kamala Harris
2022-11-12,661,42.31014503812912,Joe Biden
2022-11-13,662,40.846222084778766,Kamala Harris
2022-11-13,662,42.27163576703987,Joe Biden
2022-11-14,663,42.27921788383779,Joe Biden
2022-11-14,663,40.84614934870284,Kamala Harris
2022-11-15,664,40.84587915740335,Kamala Harris
2022-11-15,664,42.366612447645146,Joe Biden
2022-11-16,665,40.84569426103724,Kamala Harris
2022-11-16,665,42.415643239068864,Joe Biden
2022-11-17,666,40.94034478203074,Kamala Harris
2022-11-17,666,42.35841404837964,Joe Biden
2022-11-18,667,40.93959707544242,Kamala Harris
2022-11-18,667,42.318371366614194,Joe Biden
2022-11-19,668,42.06207478124908,Joe Biden
2022-11-19,668,40.93611920675439,Kamala Harris
2022-11-20,669,42.00867518809347,Joe Biden
2022-11-20,669,40.93902411243698,Kamala Harris
2022-11-21,670,40.94341825781023,Kamala Harris
2022-11-21,670,41.99265408264311,Joe Biden
2022-11-22,671,40.93773225711255,Kamala Harris
2022-11-22,671,42.05325792535364,Joe Biden
2022-11-23,672,40.94932797250672,Kamala Harris
2022-11-23,672,42.03767166198023,Joe Biden
2022-11-24,673,40.94677598175944,Kamala Harris
2022-11-24,673,42.02765241734275,Joe Biden
2022-11-25,674,42.2030221467039,Joe Biden
2022-11-25,674,40.93340938744596,Kamala Harris
2022-11-26,675,41.88077195908142,Joe Biden
2022-11-26,675,40.931665883233975,Kamala Harris
2022-11-27,676,41.43797057509539,Kamala Harris
2022-11-27,676,42.16484259094915,Joe Biden
2022-11-28,677,41.43734602485139,Kamala Harris
2022-11-28,677,42.178234949604274,Joe Biden
2022-11-29,678,41.985182401914514,Joe Biden
2022-11-29,678,41.43046192154718,Kamala Harris
2022-11-30,679,42.04697411959885,Joe Biden
2022-11-30,679,41.43274196390912,Kamala Harris
2022-12-01,680,41.442585730227485,Kamala Harris
2022-12-01,680,42.01219774613578,Joe Biden
2022-12-02,681,41.749176988513,Kamala Harris
2022-12-02,681,41.86786931743761,Joe Biden
2022-12-03,682,41.766679591476645,Kamala Harris
2022-12-03,682,41.60036723106251,Joe Biden
2022-12-04,683,41.5930683204583,Joe Biden
2022-12-04,683,41.77045462733493,Kamala Harris
2022-12-05,684,41.869024452685466,Kamala Harris
2022-12-05,684,41.89621094435055,Joe Biden
2022-12-06,685,41.87392020025661,Kamala Harris
2022-12-06,685,41.82040445080741,Joe Biden
2022-12-07,686,41.921108095454905,Joe Biden
2022-12-07,686,41.86696855715588,Kamala Harris
2022-12-08,687,42.17926231144408,Joe Biden
2022-12-08,687,41.8680035938448,Kamala Harris
2022-12-09,688,42.09646093590715,Joe Biden
2022-12-09,688,41.87974602253464,Kamala Harris
2022-12-10,689,42.0197969760258,Joe Biden
2022-12-10,689,41.87437330253071,Kamala Harris
2022-12-11,690,41.88648412121156,Kamala Harris
2022-12-11,690,42.22483046749185,Joe Biden
2022-12-12,691,41.87720060362825,Kamala Harris
2022-12-12,691,42.46106761108032,Joe Biden
2022-12-13,692,42.46207304280031,Joe Biden
2022-12-13,692,41.87448776616698,Kamala Harris
2022-12-14,693,42.60755184086791,Joe Biden
2022-12-14,693,41.86823938584391,Kamala Harris
2022-12-15,694,42.48147972356469,Joe Biden
2022-12-15,694,41.87037719759884,Kamala Harris
2022-12-16,695,42.48360980320952,Joe Biden
2022-12-16,695,41.876343214728045,Kamala Harris
2022-12-17,696,41.86504298509049,Kamala Harris
2022-12-17,696,42.32114707887001,Joe Biden
2022-12-18,697,41.683122708158514,Kamala Harris
2022-12-18,697,42.50029127077239,Joe Biden
2022-12-19,698,42.608576500741954,Joe Biden
2022-12-19,698,41.68179901706847,Kamala Harris
2022-12-20,699,42.65239131353107,Joe Biden
2022-12-20,699,41.68249499867687,Kamala Harris
2022-12-21,700,42.791732257677886,Joe Biden
2022-12-21,700,41.68026444403815,Kamala Harris
2022-12-22,701,42.79455613197719,Joe Biden
2022-12-22,701,41.68535846890751,Kamala Harris
2022-12-23,702,41.68041577291683,Kamala Harris
2022-12-23,702,42.79421988400865,Joe Biden
2022-12-24,703,42.536512601502594,Joe Biden
2022-12-24,703,41.684419961112056,Kamala Harris
2022-12-25,704,41.682299049027385,Kamala Harris
2022-12-25,704,42.53467950342045,Joe Biden
2022-12-26,705,42.53443662363989,Joe Biden
2022-12-26,705,41.68475826476509,Kamala Harris
2022-12-27,706,41.683509964465856,Kamala Harris
2022-12-27,706,42.53232409344306,Joe Biden
2022-12-28,707,42.53447732427561,Joe Biden
2022-12-28,707,41.6833491718479,Kamala Harris
2022-12-29,708,42.72372978122379,Joe Biden
2022-12-29,708,41.68141265060149,Kamala Harris
2022-12-30,709,41.68112009499545,Kamala Harris
2022-12-30,709,42.72022511690346,Joe Biden
2022-12-31,710,42.10029191658733,Joe Biden
2022-12-31,710,41.68186967143855,Kamala Harris
2023-01-01,711,42.09012487424224,Joe Biden
2023-01-01,711,41.68163842047066,Kamala Harris
2023-01-02,712,41.6815013731743,Kamala Harris
2023-01-02,712,42.31686338944539,Joe Biden
2023-01-03,713,42.12103188318943,Joe Biden
2023-01-03,713,41.67972945127924,Kamala Harris
2023-01-04,714,41.681651543056425,Kamala Harris
2023-01-04,714,42.10173540308508,Joe Biden
2023-01-05,715,41.6819701375712,Kamala Harris
2023-01-05,715,42.10318345516011,Joe Biden
2023-01-06,716,42.08984961448809,Kamala Harris
2023-01-06,716,42.54353731505104,Joe Biden
2023-01-07,717,42.09125939373955,Kamala Harris
2023-01-07,717,42.5444173756346,Joe Biden
2023-01-08,718,42.40951875400385,Joe Biden
2023-01-08,718,42.090804304987344,Kamala Harris
2023-01-09,719,42.900347391067086,Joe Biden
2023-01-09,719,41.781712620540674,Kamala Harris
2023-01-10,720,42.78969851029637,Joe Biden
2023-01-10,720,41.77993394395671,Kamala Harris
2023-01-11,721,42.85799243430729,Joe Biden
2023-01-11,721,41.77886444611785,Kamala Harris
2023-01-12,722,42.73906936276092,Joe Biden
2023-01-12,722,41.779362228438,Kamala Harris
2023-01-13,723,42.74017111921359,Joe Biden
2023-01-13,723,41.7801562507718,Kamala Harris
2023-01-14,724,42.74207616027343,Joe Biden
2023-01-14,724,41.780126751480616,Kamala Harris
2023-01-15,725,41.78057425322488,Kamala Harris
2023-01-15,725,42.60190365045321,Joe Biden
2023-01-16,726,42.62091974678137,Joe Biden
2023-01-16,726,40.703403579646505,Kamala Harris
2023-01-17,727,42.35402763850109,Joe Biden
2023-01-17,727,40.70448594152409,Kamala Harris
2023-01-18,728,42.372710606087445,Joe Biden
2023-01-18,728,40.70446047254004,Kamala Harris
2023-01-19,729,40.7044569427532,Kamala Harris
2023-01-19,729,42.23847403322585,Joe Biden
2023-01-20,730,40.7723081600782,Kamala Harris
2023-01-20,730,41.95660087896744,Joe Biden
2023-01-21,731,40.77201028579136,Kamala Harris
2023-01-21,731,42.08237338665806,Joe Biden
2023-01-22,732,40.61311818564353,Kamala Harris
2023-01-22,732,42.19724299858184,Joe Biden
2023-01-23,733,40.61946525011207,Kamala Harris
2023-01-23,733,42.14972208894877,Joe Biden
2023-01-24,734,41.82575798831755,Joe Biden
2023-01-24,734,40.61862299361792,Kamala Harris
2023-01-25,735,41.653175164204,Joe Biden
2023-01-25,735,40.62074189676257,Kamala Harris
2023-01-26,736,41.69608295839555,Joe Biden
2023-01-26,736,40.616769972140894,Kamala Harris
2023-01-27,737,41.76029827147326,Joe Biden
2023-01-27,737,40.61808999097283,Kamala Harris
2023-01-28,738,41.77399723246285,Joe Biden
2023-01-28,738,40.61499103042726,Kamala Harris
2023-01-29,739,40.946969023622486,Kamala Harris
2023-01-29,739,41.81711482903829,Joe Biden
2023-01-30,740,41.99900125207712,Joe Biden
2023-01-30,740,40.46155803504279,Kamala Harris
2023-01-31,741,41.55437050620616,Joe Biden
2023-01-31,741,40.46513801628501,Kamala Harris
2023-02-01,742,41.6612492454114,Joe Biden
2023-02-01,742,40.46250117113943,Kamala Harris
2023-02-02,743,41.6547102513001,Joe Biden
2023-02-02,743,40.452335502604285,Kamala Harris
2023-02-03,744,41.9407504679902,Joe Biden
2023-02-03,744,40.459250103868165,Kamala Harris
2023-02-04,745,40.455776509249816,Kamala Harris
2023-02-04,745,42.33169204049935,Joe Biden
2023-02-05,746,42.42461966969071,Joe Biden
2023-02-05,746,40.934864653331815,Kamala Harris
2023-02-06,747,42.58434742498082,Joe Biden
2023-02-06,747,40.92982657022026,Kamala Harris
2023-02-07,748,40.94005926933509,Kamala Harris
2023-02-07,748,41.95705135159916,Joe Biden
2023-02-08,749,41.95560636221424,Joe Biden
2023-02-08,749,40.93197986068917,Kamala Harris
2023-02-09,750,40.940647195180496,Kamala Harris
2023-02-09,750,41.952322166451495,Joe Biden
2023-02-10,751,40.9333390075164,Kamala Harris
2023-02-10,751,41.952010272467085,Joe Biden
2023-02-11,752,40.94023579983261,Kamala Harris
2023-02-11,752,42.30120242507012,Joe Biden
2023-02-12,753,40.94620980177375,Kamala Harris
2023-02-12,753,42.38198022713966,Joe Biden
2023-02-13,754,41.274617722270136,Kamala Harris
2023-02-13,754,42.73825382589474,Joe Biden
2023-02-14,755,42.40770664501808,Joe Biden
2023-02-14,755,41.27652013011078,Kamala Harris
2023-02-15,756,41.28319906149339,Kamala Harris
2023-02-15,756,42.41101636784029,Joe Biden
2023-02-16,757,42.52771686189143,Joe Biden
2023-02-16,757,41.27246717515282,Kamala Harris
2023-02-17,758,42.41630994242988,Joe Biden
2023-02-17,758,41.32229164903103,Kamala Harris
2023-02-18,759,42.40865466708332,Joe Biden
2023-02-18,759,41.32139529243117,Kamala Harris
2023-02-19,760,42.37881188933793,Joe Biden
2023-02-19,760,41.44453023697794,Kamala Harris
2023-02-20,761,42.83388376214894,Joe Biden
